payment_id,order_id,amount,status,payment_method
18894,31922,100,,Transfer
18895,14767,-50,,Transfer
18896,20841,500 USD,,CARD
18897,6347,100,,CARD
18898,9493,250,paid,crypto
18899,13095,-50,,CARD
18900,26046,250,,Transfer
18901,13282,250,pending,Card
18902,24346,$500,PAID,Card
18903,21613,500 USD,,Card
18904,20620,,,Transfer
18905,5002,-50,failed,Card
18906,233,,PAID,crypto
18907,6976,250,pending,
18908,23872,500 USD,paid,CARD
18909,25525,250,,CARD
18910,3809,250,PAID,CARD
18911,31065,500 USD,,
18912,30135,250,PAID,Cash
18913,26248,$500,paid,Card
18914,6519,,PAID,
18915,10312,100,,CARD
18916,3903,500 USD,PAID,Cash
18917,21330,-50,pending,
18918,17218,-50,,
18919,13954,,,Cash
18920,22226,250,pending,Card
18921,7620,,pending,Transfer
18922,11500,250,failed,CARD
18923,3898,100,failed,CARD
18924,28948,250,paid,CARD
18925,18599,250,PAID,Transfer
18926,17029,$500,paid,
18927,13746,100,,crypto
18928,12362,-50,,Transfer
18929,12028,250,,CARD
18930,17475,,paid,Card
18931,25339,250,paid,Cash
18932,26085,,,CARD
18933,18960,250,,Transfer
18934,7720,-50,pending,
18935,13257,500 USD,,Card
18936,27065,100,PAID,
18937,5361,,,Transfer
18938,19958,500 USD,failed,Card
18939,27426,250,failed,Card
18940,24043,$500,,CARD
18941,23490,$500,pending,Card
18942,7641,$500,PAID,
18943,16708,-50,,crypto
18944,14942,100,pending,Card
18945,7044,500 USD,paid,Cash
18946,10091,$500,,Cash
18947,31,250,PAID,Cash
18948,13188,-50,,CARD
18949,9556,-50,pending,Card
18950,31924,-50,PAID,
18951,5173,,pending,crypto
18952,9895,,,CARD
18953,23983,,pending,CARD
18954,3155,250,,crypto
18955,20536,$500,paid,Transfer
18956,17037,,failed,Cash
18957,10765,100,,
18958,1039,500 USD,pending,crypto
18959,30175,-50,PAID,Card
18960,21136,100,paid,Card
18961,26540,500 USD,,crypto
18962,12849,,PAID,crypto
18963,7830,250,failed,CARD
18964,19302,,pending,CARD
18965,10704,-50,PAID,CARD
18966,8669,$500,failed,Cash
18967,28161,$500,pending,CARD
18968,8960,500 USD,failed,Transfer
18969,3397,250,,crypto
18970,13220,$500,pending,
18971,22107,-50,,
18972,1552,250,,
18973,26256,-50,failed,CARD
18974,3498,100,PAID,
18975,16471,500 USD,,Cash
18976,19482,-50,failed,Cash
18977,15740,250,PAID,Transfer
18978,21108,250,pending,
18979,26280,-50,failed,
18980,11139,,paid,Card
18981,11341,-50,,crypto
18982,19607,-50,,CARD
18983,5023,,paid,Transfer
18984,10743,100,,CARD
18985,1815,250,failed,Card
18986,3619,250,PAID,crypto
18987,29755,$500,PAID,Transfer
18988,27033,$500,paid,Card
18989,12319,$500,failed,CARD
18990,31207,250,pending,Cash
18991,13992,$500,paid,Card
18992,11532,,failed,crypto
18993,2901,250,,Card
18994,24175,100,PAID,CARD
18995,11812,250,pending,crypto
18996,17006,-50,failed,Cash
18997,24237,500 USD,paid,
18998,16732,-50,,
18999,9027,$500,,Card
19000,9561,$500,PAID,Transfer
19001,25359,500 USD,PAID,Card
19002,30464,100,pending,crypto
19003,116,,failed,Transfer
19004,7702,500 USD,paid,Card
19005,23131,500 USD,,Cash
19006,22181,500 USD,,crypto
19007,5769,250,PAID,crypto
19008,14549,$500,,Card
19009,3358,500 USD,,Card
19010,3278,500 USD,failed,crypto
19011,20248,-50,,crypto
19012,13001,100,,crypto
19013,11946,-50,failed,Card
19014,28623,-50,pending,crypto
19015,29938,100,,Cash
19016,6756,-50,failed,Cash
19017,4327,100,,CARD
19018,2806,500 USD,PAID,crypto
19019,29018,500 USD,pending,Transfer
19020,9890,,,crypto
19021,13257,$500,failed,crypto
19022,289,$500,pending,Card
19023,2440,250,PAID,crypto
19024,13402,-50,,Card
19025,13206,250,paid,crypto
19026,11873,,paid,
19027,11561,500 USD,pending,Transfer
19028,18962,250,failed,Cash
19029,27144,$500,,Cash
19030,28794,$500,failed,Cash
19031,6435,-50,paid,
19032,24725,250,PAID,CARD
19033,11959,250,PAID,Transfer
19034,17458,$500,paid,crypto
19035,2424,,PAID,Cash
19036,25310,-50,,
19037,16977,500 USD,pending,CARD
19038,8195,100,paid,Card
19039,25241,500 USD,,Card
19040,12876,500 USD,,Transfer
19041,31881,$500,,crypto
19042,9425,500 USD,paid,Transfer
19043,25980,250,,Card
19044,15983,$500,,CARD
19045,24738,-50,PAID,CARD
19046,12247,100,PAID,Cash
19047,11776,500 USD,paid,Cash
19048,25939,-50,pending,Transfer
19049,2352,250,paid,Transfer
19050,16809,,,Cash
19051,2488,500 USD,pending,Transfer
19052,7385,100,,
19053,17071,$500,,
19054,12979,250,PAID,crypto
19055,23041,100,,Card
19056,11495,500 USD,PAID,Cash
19057,28262,$500,paid,Cash
19058,16247,,PAID,crypto
19059,5698,-50,,Card
19060,20570,$500,,CARD
19061,2815,100,,
19062,17677,$500,pending,Transfer
19063,27081,500 USD,paid,Transfer
19064,17806,-50,,crypto
19065,29492,-50,,crypto
19066,4855,-50,paid,Card
19067,8475,,,Cash
19068,5553,$500,,crypto
19069,29298,,,
19070,11002,$500,failed,crypto
19071,23631,$500,,Cash
19072,14639,250,,
19073,21628,$500,PAID,Cash
19074,18469,100,PAID,
19075,14096,250,paid,crypto
19076,16781,-50,,CARD
19077,16469,250,PAID,crypto
19078,12823,100,,Card
19079,26649,$500,,Transfer
19080,3243,,,Transfer
19081,5750,-50,failed,Cash
19082,9578,,,
19083,1363,$500,pending,Transfer
19084,28336,250,paid,Cash
19085,15492,,failed,
19086,16015,250,pending,CARD
19087,13319,500 USD,paid,Cash
19088,18562,$500,failed,Transfer
19089,18798,500 USD,,
19090,24196,100,pending,CARD
19091,24948,500 USD,PAID,Card
19092,29907,$500,failed,Transfer
19093,4135,250,failed,CARD
19094,26453,500 USD,,crypto
19095,2605,,failed,Card
19096,6459,-50,,crypto
19097,6786,100,,Transfer
19098,5428,250,paid,CARD
19099,12014,100,paid,crypto
19100,15063,$500,,Card
19101,20934,,failed,Card
19102,19443,250,failed,crypto
19103,29430,-50,paid,CARD
19104,20234,100,paid,CARD
19105,16907,100,PAID,Card
19106,9370,$500,,crypto
19107,22431,500 USD,,Cash
19108,14427,500 USD,PAID,Card
19109,2887,-50,PAID,
19110,22971,-50,paid,Cash
19111,30588,500 USD,failed,crypto
19112,6346,250,PAID,Card
19113,21913,-50,paid,CARD
19114,14941,500 USD,,crypto
19115,31198,-50,pending,Cash
19116,23404,-50,pending,crypto
19117,25900,$500,pending,CARD
19118,7905,250,PAID,Transfer
19119,27608,$500,,Transfer
19120,8700,$500,,crypto
19121,9475,,PAID,Cash
19122,10479,250,PAID,Card
19123,25052,,paid,CARD
19124,30781,$500,,
19125,2237,100,failed,crypto
19126,12509,500 USD,,Transfer
19127,27230,-50,pending,Card
19128,17257,500 USD,,crypto
19129,2919,-50,PAID,Transfer
19130,25576,250,failed,Card
19131,10911,500 USD,pending,crypto
19132,1750,250,,crypto
19133,22057,100,PAID,crypto
19134,21677,250,failed,Transfer
19135,29153,-50,,Card
19136,24915,250,failed,crypto
19137,519,$500,,crypto
19138,6546,,,crypto
19139,5927,$500,,Cash
19140,27890,100,pending,crypto
19141,27003,-50,pending,Cash
19142,27639,$500,paid,Cash
19143,3731,-50,PAID,Transfer
19144,23743,$500,,Cash
19145,35,,paid,
19146,13693,500 USD,,Transfer
19147,14840,100,paid,CARD
19148,25082,100,paid,Cash
19149,4089,,failed,Cash
19150,6167,-50,,crypto
19151,17474,,pending,Cash
19152,12999,$500,pending,CARD
19153,1030,250,failed,Card
19154,4247,100,,Card
19155,21047,-50,paid,
19156,5604,500 USD,paid,CARD
19157,3375,,,crypto
19158,26553,$500,paid,Transfer
19159,1464,,paid,CARD
19160,28220,,,Cash
19161,11011,500 USD,,Transfer
19162,1323,$500,failed,Card
19163,349,-50,,
19164,23405,100,paid,Cash
19165,9835,$500,,Cash
19166,31724,-50,PAID,Card
19167,13435,500 USD,,Card
19168,22260,500 USD,,Cash
19169,10412,250,failed,Cash
19170,2222,,PAID,crypto
19171,23233,-50,,Cash
19172,22738,500 USD,,
19173,5298,250,,Cash
19174,24415,,paid,
19175,24235,250,,Transfer
19176,23256,250,failed,crypto
19177,25872,100,paid,Cash
19178,26749,100,,crypto
19179,4227,-50,pending,Card
19180,21485,250,failed,Transfer
19181,7459,250,,CARD
19182,7001,$500,PAID,CARD
19183,16478,250,pending,Transfer
19184,3868,500 USD,,Card
19185,11154,,,Cash
19186,13712,,pending,Transfer
19187,27417,,paid,Cash
19188,29124,100,pending,CARD
19189,7793,100,failed,
19190,7899,$500,,CARD
19191,13452,-50,,crypto
19192,1141,500 USD,PAID,Transfer
19193,5442,500 USD,,
19194,24495,$500,PAID,Card
19195,1662,500 USD,pending,Card
19196,6519,$500,PAID,
19197,17306,250,failed,Cash
19198,30761,500 USD,failed,
19199,25788,100,paid,crypto
19200,23916,250,,
19201,15678,-50,,
19202,159,500 USD,paid,crypto
19203,8834,250,PAID,crypto
19204,10600,$500,failed,crypto
19205,3340,-50,,crypto
19206,26436,100,failed,Card
19207,7840,,PAID,Cash
19208,22230,-50,pending,Transfer
19209,13795,100,paid,Cash
19210,9103,100,,crypto
19211,18,,paid,Cash
19212,6157,-50,,Transfer
19213,24216,,failed,Transfer
19214,4492,$500,failed,CARD
19215,20099,250,,
19216,15448,,paid,Cash
19217,12010,500 USD,PAID,Cash
19218,23896,,paid,Transfer
19219,2564,$500,,crypto
19220,8143,$500,pending,
19221,5110,,failed,Card
19222,13979,-50,paid,crypto
19223,3877,100,failed,CARD
19224,31122,100,PAID,CARD
19225,21637,100,,Transfer
19226,30632,500 USD,,CARD
19227,22074,500 USD,pending,crypto
19228,5497,500 USD,,CARD
19229,31509,,,Transfer
19230,28236,-50,,crypto
19231,31573,-50,,Transfer
19232,94,,,Cash
19233,7064,,paid,
19234,5613,$500,failed,CARD
19235,13916,-50,PAID,Card
19236,18042,100,,crypto
19237,23284,,paid,Card
19238,9342,-50,paid,CARD
19239,26334,250,PAID,Card
19240,26266,,,
19241,25353,100,,
19242,9998,,,Transfer
19243,28792,100,,Card
19244,30110,500 USD,paid,
19245,25900,-50,failed,Cash
19246,16465,250,pending,crypto
19247,5804,100,paid,CARD
19248,10222,100,,Cash
19249,1630,100,,Cash
19250,19149,,failed,
19251,16425,,,CARD
19252,390,,PAID,Cash
19253,3104,,pending,Cash
19254,11203,500 USD,paid,Transfer
19255,16371,-50,pending,crypto
19256,11591,,PAID,Transfer
19257,13910,250,failed,
19258,23499,250,paid,Card
19259,9984,500 USD,paid,Card
19260,1526,250,,
19261,1047,$500,failed,Card
19262,4708,250,,CARD
19263,28051,,,Card
19264,29302,-50,paid,CARD
19265,21499,$500,,Cash
19266,10798,,failed,CARD
19267,7837,500 USD,pending,CARD
19268,4088,-50,PAID,Cash
19269,7981,500 USD,,Cash
19270,31282,100,,Transfer
19271,12195,250,failed,Transfer
19272,22608,,PAID,crypto
19273,21687,$500,PAID,Cash
19274,23685,250,,CARD
19275,20994,500 USD,pending,Transfer
19276,19175,$500,pending,CARD
19277,16712,-50,pending,CARD
19278,27876,-50,failed,Card
19279,15599,100,,CARD
19280,22560,500 USD,,CARD
19281,29456,100,,Card
19282,23791,500 USD,paid,Cash
19283,3974,-50,,crypto
19284,6295,250,,crypto
19285,2698,,failed,Transfer
19286,13618,250,PAID,Transfer
19287,25392,-50,paid,Card
19288,22849,100,pending,Cash
19289,26615,,,CARD
19290,17634,-50,pending,Card
19291,3444,-50,,crypto
19292,9289,250,PAID,Card
19293,12455,$500,pending,CARD
19294,3653,500 USD,pending,Transfer
19295,29572,250,paid,Transfer
19296,155,,,
19297,5283,-50,,crypto
19298,17339,100,paid,Cash
19299,14342,250,pending,crypto
19300,16726,-50,,Transfer
19301,31800,100,PAID,
19302,24351,$500,,
19303,23959,$500,,CARD
19304,27609,500 USD,failed,
19305,14489,-50,,Cash
19306,28411,$500,PAID,crypto
19307,19057,,PAID,Cash
19308,26021,-50,,Cash
19309,1394,$500,PAID,Cash
19310,6940,,PAID,Cash
19311,14081,$500,failed,Transfer
19312,31410,,failed,Cash
19313,21697,-50,failed,Card
19314,9789,$500,,crypto
19315,18483,500 USD,paid,crypto
19316,26927,-50,failed,Card
19317,2829,100,PAID,Cash
19318,18423,250,failed,CARD
19319,5829,250,failed,Card
19320,15968,-50,PAID,Transfer
19321,16300,100,,CARD
19322,31949,$500,,crypto
19323,10502,$500,PAID,
19324,20370,,PAID,Card
19325,4157,,failed,
19326,19519,-50,PAID,Transfer
19327,20576,,,
19328,4846,250,,
19329,25427,250,,crypto
19330,17347,,failed,CARD
19331,311,250,,crypto
19332,13632,,failed,Transfer
19333,4382,250,failed,
19334,22766,-50,failed,Cash
19335,11401,-50,pending,Transfer
19336,11955,100,failed,Cash
19337,15156,,,crypto
19338,26402,100,,Card
19339,21159,500 USD,PAID,
19340,20340,,paid,crypto
19341,5005,$500,paid,crypto
19342,4426,-50,PAID,crypto
19343,16989,-50,failed,crypto
19344,14951,,pending,
19345,29889,500 USD,paid,crypto
19346,29687,500 USD,,Transfer
19347,24072,$500,failed,Cash
19348,30812,$500,paid,Card
19349,13387,100,PAID,Cash
19350,8279,500 USD,failed,CARD
19351,18460,$500,,crypto
19352,22549,100,paid,Cash
19353,5989,-50,failed,
19354,12133,,failed,crypto
19355,22267,500 USD,paid,
19356,10410,500 USD,,Cash
19357,7950,500 USD,PAID,
19358,23162,500 USD,pending,Cash
19359,26245,100,failed,crypto
19360,21180,-50,paid,Card
19361,16233,-50,paid,Cash
19362,22046,,paid,Transfer
19363,1958,500 USD,failed,
19364,1339,-50,,crypto
19365,5331,250,pending,Transfer
19366,26916,,failed,Transfer
19367,18811,100,pending,Cash
19368,31295,,PAID,
19369,24450,$500,PAID,CARD
19370,9625,500 USD,failed,crypto
19371,19271,$500,,Cash
19372,4887,-50,pending,Card
19373,25031,100,,Card
19374,19814,-50,failed,crypto
19375,12714,500 USD,pending,CARD
19376,30199,100,,Card
19377,6014,,,crypto
19378,14319,$500,pending,CARD
19379,13243,-50,,Card
19380,14359,$500,,
19381,14299,250,paid,crypto
19382,14421,,PAID,Card
19383,436,100,,crypto
19384,8938,100,failed,crypto
19385,27768,250,,Cash
19386,22179,250,paid,
19387,25862,-50,,Card
19388,6773,,,Card
19389,25005,,paid,
19390,25445,-50,,Card
19391,27040,,PAID,Cash
19392,26806,-50,failed,Card
19393,8142,$500,,Transfer
19394,19402,$500,,Cash
19395,7666,-50,failed,CARD
19396,7831,100,failed,Transfer
19397,4196,250,PAID,Cash
19398,8326,500 USD,paid,CARD
19399,1762,100,paid,Cash
19400,20025,,paid,Card
19401,2797,100,,Transfer
19402,7680,500 USD,,Card
19403,12585,500 USD,paid,crypto
19404,4251,-50,,Transfer
19405,297,500 USD,,Cash
19406,31713,500 USD,pending,
19407,4271,,,
19408,28702,250,,crypto
19409,19715,100,,crypto
19410,1020,$500,,Cash
19411,23235,100,,
19412,21475,-50,,Transfer
19413,2801,250,paid,Cash
19414,14625,250,pending,CARD
19415,14585,250,,crypto
19416,396,$500,failed,Card
19417,12040,,failed,Cash
19418,6510,-50,pending,Transfer
19419,9666,100,,Cash
19420,26128,,,Transfer
19421,11449,500 USD,pending,Transfer
19422,21573,-50,PAID,crypto
19423,4811,-50,,CARD
19424,15155,250,pending,Transfer
19425,10922,,,Transfer
19426,4238,500 USD,failed,
19427,2297,-50,paid,Cash
19428,19109,100,,
19429,19787,-50,,crypto
19430,10158,-50,failed,Card
19431,2080,500 USD,PAID,Transfer
19432,25727,500 USD,,CARD
19433,7440,$500,failed,Cash
19434,22121,500 USD,pending,crypto
19435,9460,$500,failed,crypto
19436,16651,,,Card
19437,2817,$500,PAID,crypto
19438,22126,100,paid,crypto
19439,22946,500 USD,,Transfer
19440,11832,250,pending,Card
19441,19052,100,PAID,CARD
19442,19037,100,PAID,Transfer
19443,11314,500 USD,paid,Cash
19444,3768,,pending,Transfer
19445,4375,-50,,crypto
19446,26499,,failed,Cash
19447,19678,,,Card
19448,20880,$500,paid,crypto
19449,20046,-50,PAID,Transfer
19450,27278,-50,PAID,Transfer
19451,16163,100,paid,crypto
19452,23052,250,pending,Card
19453,27972,250,pending,Card
19454,13268,,PAID,crypto
19455,19392,,,Transfer
19456,9044,-50,failed,Cash
19457,12205,-50,PAID,Card
19458,3019,-50,paid,crypto
19459,4595,250,failed,
19460,7844,250,,crypto
19461,28821,100,,Card
19462,13416,-50,paid,
19463,14317,-50,failed,
19464,13895,500 USD,pending,Cash
19465,4651,-50,paid,Cash
19466,26855,-50,,
19467,29236,-50,failed,crypto
19468,27061,-50,failed,CARD
19469,4470,$500,,Transfer
19470,13341,-50,,Cash
19471,16009,-50,,Cash
19472,30005,$500,failed,
19473,6162,-50,,Transfer
19474,12301,$500,,
19475,10142,$500,,Card
19476,25921,,pending,Card
19477,27196,,,Cash
19478,19479,$500,pending,CARD
19479,4426,$500,PAID,Cash
19480,27817,$500,,Cash
19481,26191,,failed,Cash
19482,14,500 USD,failed,Card
19483,13890,500 USD,PAID,Transfer
19484,6228,-50,PAID,Cash
19485,8657,100,failed,Card
19486,25196,-50,PAID,Cash
19487,11364,,failed,Transfer
19488,31191,250,,Cash
19489,3075,500 USD,,
19490,4472,100,,Card
19491,15182,$500,PAID,
19492,7894,500 USD,failed,Card
19493,16785,,paid,
19494,27800,500 USD,,Transfer
19495,1467,100,paid,CARD
19496,16299,250,,CARD
19497,27787,250,,CARD
19498,30921,$500,PAID,Card
19499,17229,500 USD,failed,Cash
19500,29718,100,,Card
19501,1488,,failed,Card
19502,11823,$500,paid,
19503,29320,250,PAID,Card
19504,18202,500 USD,PAID,Cash
19505,5096,-50,pending,
19506,19204,$500,,Card
19507,9847,250,,Cash
19508,18010,250,failed,Card
19509,18372,100,failed,
19510,10421,,,crypto
19511,31675,250,failed,Transfer
19512,4849,,,CARD
19513,24476,,,crypto
19514,14641,250,,
19515,25807,-50,paid,CARD
19516,10444,,pending,Cash
19517,14613,500 USD,paid,Cash
19518,6044,250,PAID,crypto
19519,13163,250,pending,Transfer
19520,15593,250,pending,
19521,16133,,PAID,Transfer
19522,19256,500 USD,,crypto
19523,14846,500 USD,pending,
19524,9336,,failed,crypto
19525,9835,-50,pending,
19526,24254,250,pending,Cash
19527,18499,,PAID,crypto
19528,6340,500 USD,,crypto
19529,13657,$500,pending,CARD
19530,30623,-50,failed,crypto
19531,21088,500 USD,failed,CARD
19532,25147,-50,PAID,CARD
19533,3605,,paid,Cash
19534,16984,250,paid,Transfer
19535,11390,100,,Cash
19536,8932,$500,PAID,CARD
19537,10162,$500,pending,crypto
19538,7571,500 USD,pending,
19539,18885,100,pending,Cash
19540,6570,250,paid,Card
19541,2023,500 USD,paid,CARD
19542,27332,,pending,Cash
19543,26764,100,,crypto
19544,23787,-50,,CARD
19545,3779,250,failed,Cash
19546,13638,100,PAID,
19547,22946,-50,,CARD
19548,27779,$500,PAID,Transfer
19549,20958,100,,Card
19550,3790,-50,,Card
19551,22712,,failed,Card
19552,13719,,,Cash
19553,6211,500 USD,,crypto
19554,24490,-50,,crypto
19555,18167,500 USD,,crypto
19556,5912,100,,Card
19557,24426,-50,,Transfer
19558,11030,500 USD,,Transfer
19559,9627,$500,,crypto
19560,901,$500,paid,Transfer
19561,31404,500 USD,pending,
19562,12499,,,Card
19563,2818,,PAID,Transfer
19564,22765,100,,
19565,16384,-50,,
19566,12011,250,,CARD
19567,21884,,paid,CARD
19568,30454,500 USD,paid,Cash
19569,21495,,PAID,
19570,16946,,,Card
19571,24507,,failed,
19572,27458,,PAID,CARD
19573,25440,500 USD,,Cash
19574,410,$500,paid,Cash
19575,29018,250,PAID,CARD
19576,19301,$500,failed,CARD
19577,9743,,PAID,Transfer
19578,9203,100,paid,Card
19579,25006,500 USD,pending,crypto
19580,24088,,,
19581,21458,-50,paid,Card
19582,10920,,,CARD
19583,26728,-50,failed,
19584,26483,250,,CARD
19585,9980,-50,paid,CARD
19586,8096,-50,,Card
19587,17764,500 USD,,CARD
19588,20621,$500,,Card
19589,18780,250,paid,Cash
19590,17230,-50,paid,Transfer
19591,20619,,,CARD
19592,6929,100,,
19593,31476,500 USD,pending,Cash
19594,3203,-50,,Card
19595,23277,100,pending,crypto
19596,14381,100,,crypto
19597,27684,100,,CARD
19598,11166,$500,pending,crypto
19599,31129,250,PAID,Cash
19600,27905,,,Transfer
19601,144,500 USD,,Transfer
19602,2545,,PAID,crypto
19603,16221,250,pending,Card
19604,3510,,pending,
19605,11950,250,pending,CARD
19606,13758,100,,crypto
19607,14449,100,,Transfer
19608,18263,100,failed,crypto
19609,23169,,PAID,Card
19610,20815,,pending,CARD
19611,7089,$500,failed,crypto
19612,31355,100,PAID,crypto
19613,13672,-50,paid,crypto
19614,11888,100,paid,Transfer
19615,5145,,,Cash
19616,99,-50,paid,
19617,26051,100,paid,Cash
19618,24891,$500,paid,Cash
19619,6593,500 USD,paid,Transfer
19620,13517,,PAID,
19621,274,$500,PAID,Transfer
19622,12161,100,PAID,Cash
19623,8300,250,PAID,Cash
19624,2775,-50,,
19625,18238,250,pending,CARD
19626,11537,$500,failed,CARD
19627,8390,250,paid,Card
19628,13426,$500,paid,Transfer
19629,10969,,,
19630,15409,-50,failed,
19631,26265,250,,
19632,29738,250,pending,Cash
19633,27795,,,
19634,16379,$500,failed,Cash
19635,25781,-50,PAID,crypto
19636,25007,500 USD,pending,
19637,3112,250,pending,crypto
19638,27789,$500,paid,CARD
19639,18144,$500,PAID,Cash
19640,5082,250,pending,CARD
19641,25608,$500,PAID,Cash
19642,12446,500 USD,,
19643,17074,500 USD,PAID,crypto
19644,30984,-50,,Card
19645,20699,-50,pending,Card
19646,25301,$500,PAID,Cash
19647,23327,,pending,Transfer
19648,28508,250,PAID,
19649,15706,-50,failed,crypto
19650,24369,$500,,crypto
19651,28995,500 USD,PAID,Card
19652,6373,100,paid,crypto
19653,21013,500 USD,PAID,CARD
19654,6527,$500,,
19655,9284,250,,CARD
19656,22807,100,PAID,Transfer
19657,15830,,PAID,Cash
19658,7852,250,paid,Transfer
19659,21746,-50,PAID,Transfer
19660,4985,,,Cash
19661,18729,250,failed,crypto
19662,30649,100,PAID,
19663,25952,500 USD,failed,Card
19664,7799,,failed,crypto
19665,31070,-50,failed,Cash
19666,4701,250,paid,Cash
19667,25229,,PAID,Cash
19668,6911,$500,,Transfer
19669,6986,$500,,Card
19670,18449,$500,,Transfer
19671,9662,100,pending,CARD
19672,14488,$500,,Card
19673,31914,-50,pending,Transfer
19674,5225,$500,PAID,Cash
19675,352,-50,,
19676,16683,500 USD,,CARD
19677,28611,250,PAID,
19678,22538,500 USD,paid,Card
19679,9102,-50,failed,crypto
19680,26016,-50,,crypto
19681,2467,500 USD,,Card
19682,1927,$500,,
19683,18687,500 USD,paid,Card
19684,2692,-50,,CARD
19685,21328,250,PAID,crypto
19686,9877,$500,,Card
19687,16408,250,failed,CARD
19688,21968,,,crypto
19689,31669,,PAID,Cash
19690,18574,,,crypto
19691,11319,500 USD,,CARD
19692,17058,-50,,Card
